ID,audio_name,filePath
5997,5997.wav,..\AudioData\AudioDataSamples\5997.wav
5998,5998.wav,..\AudioData\AudioDataSamples\5998.wav
5999,5999.wav,..\AudioData\AudioDataSamples\5999.wav
6000,6000.wav,..\AudioData\AudioDataSamples\6000.wav
6001,6001.wav,..\AudioData\AudioDataSamples\6001.wav
6002,6002.wav,..\AudioData\AudioDataSamples\6002.wav
6003,6003.wav,..\AudioData\AudioDataSamples\6003.wav
6004,6004.wav,..\AudioData\AudioDataSamples\6004.wav
6005,6005.wav,..\AudioData\AudioDataSamples\6005.wav
6006,6006.wav,..\AudioData\AudioDataSamples\6006.wav
6007,6007.wav,..\AudioData\AudioDataSamples\6007.wav
6008,6008.wav,..\AudioData\AudioDataSamples\6008.wav
6009,6009.wav,..\AudioData\AudioDataSamples\6009.wav
6010,6010.wav,..\AudioData\AudioDataSamples\6010.wav
6011,6011.wav,..\AudioData\AudioDataSamples\6011.wav
6012,6012.wav,..\AudioData\AudioDataSamples\6012.wav
6013,6013.wav,..\AudioData\AudioDataSamples\6013.wav
6014,6014.wav,..\AudioData\AudioDataSamples\6014.wav
6015,6015.wav,..\AudioData\AudioDataSamples\6015.wav
6016,6016.wav,..\AudioData\AudioDataSamples\6016.wav
6017,6017.wav,..\AudioData\AudioDataSamples\6017.wav
6018,6018.wav,..\AudioData\AudioDataSamples\6018.wav
6019,6019.wav,..\AudioData\AudioDataSamples\6019.wav
6020,6020.wav,..\AudioData\AudioDataSamples\6020.wav
6021,6021.wav,..\AudioData\AudioDataSamples\6021.wav
6022,6022.wav,..\AudioData\AudioDataSamples\6022.wav
6023,6023.wav,..\AudioData\AudioDataSamples\6023.wav
6024,6024.wav,..\AudioData\AudioDataSamples\6024.wav
6025,6025.wav,..\AudioData\AudioDataSamples\6025.wav
6026,6026.wav,..\AudioData\AudioDataSamples\6026.wav
6027,6027.wav,..\AudioData\AudioDataSamples\6027.wav
6028,6028.wav,..\AudioData\AudioDataSamples\6028.wav
6029,6029.wav,..\AudioData\AudioDataSamples\6029.wav
6030,6030.wav,..\AudioData\AudioDataSamples\6030.wav
6031,6031.wav,..\AudioData\AudioDataSamples\6031.wav
6032,6032.wav,..\AudioData\AudioDataSamples\6032.wav
6033,6033.wav,..\AudioData\AudioDataSamples\6033.wav
6034,6034.wav,..\AudioData\AudioDataSamples\6034.wav
6035,6035.wav,..\AudioData\AudioDataSamples\6035.wav
6036,6036.wav,..\AudioData\AudioDataSamples\6036.wav
6037,6037.wav,..\AudioData\AudioDataSamples\6037.wav
6038,6038.wav,..\AudioData\AudioDataSamples\6038.wav
6039,6039.wav,..\AudioData\AudioDataSamples\6039.wav
6040,6040.wav,..\AudioData\AudioDataSamples\6040.wav
6041,6041.wav,..\AudioData\AudioDataSamples\6041.wav
6042,6042.wav,..\AudioData\AudioDataSamples\6042.wav
6043,6043.wav,..\AudioData\AudioDataSamples\6043.wav
6044,6044.wav,..\AudioData\AudioDataSamples\6044.wav
6045,6045.wav,..\AudioData\AudioDataSamples\6045.wav
6046,6046.wav,..\AudioData\AudioDataSamples\6046.wav
6047,6047.wav,..\AudioData\AudioDataSamples\6047.wav
6048,6048.wav,..\AudioData\AudioDataSamples\6048.wav
6049,6049.wav,..\AudioData\AudioDataSamples\6049.wav
6050,6050.wav,..\AudioData\AudioDataSamples\6050.wav
6051,6051.wav,..\AudioData\AudioDataSamples\6051.wav
6052,6052.wav,..\AudioData\AudioDataSamples\6052.wav
6053,6053.wav,..\AudioData\AudioDataSamples\6053.wav
6054,6054.wav,..\AudioData\AudioDataSamples\6054.wav
6055,6055.wav,..\AudioData\AudioDataSamples\6055.wav
6056,6056.wav,..\AudioData\AudioDataSamples\6056.wav
6057,6057.wav,..\AudioData\AudioDataSamples\6057.wav
6058,6058.wav,..\AudioData\AudioDataSamples\6058.wav
6059,6059.wav,..\AudioData\AudioDataSamples\6059.wav
6060,6060.wav,..\AudioData\AudioDataSamples\6060.wav
6061,6061.wav,..\AudioData\AudioDataSamples\6061.wav
6062,6062.wav,..\AudioData\AudioDataSamples\6062.wav
6063,6063.wav,..\AudioData\AudioDataSamples\6063.wav
6064,6064.wav,..\AudioData\AudioDataSamples\6064.wav
6065,6065.wav,..\AudioData\AudioDataSamples\6065.wav
6066,6066.wav,..\AudioData\AudioDataSamples\6066.wav
6067,6067.wav,..\AudioData\AudioDataSamples\6067.wav
6068,6068.wav,..\AudioData\AudioDataSamples\6068.wav
6069,6069.wav,..\AudioData\AudioDataSamples\6069.wav
6070,6070.wav,..\AudioData\AudioDataSamples\6070.wav
6071,6071.wav,..\AudioData\AudioDataSamples\6071.wav
6072,6072.wav,..\AudioData\AudioDataSamples\6072.wav
6073,6073.wav,..\AudioData\AudioDataSamples\6073.wav
6074,6074.wav,..\AudioData\AudioDataSamples\6074.wav
6075,6075.wav,..\AudioData\AudioDataSamples\6075.wav
6076,6076.wav,..\AudioData\AudioDataSamples\6076.wav
6077,6077.wav,..\AudioData\AudioDataSamples\6077.wav
6078,6078.wav,..\AudioData\AudioDataSamples\6078.wav
6079,6079.wav,..\AudioData\AudioDataSamples\6079.wav
6080,6080.wav,..\AudioData\AudioDataSamples\6080.wav
6081,6081.wav,..\AudioData\AudioDataSamples\6081.wav
6082,6082.wav,..\AudioData\AudioDataSamples\6082.wav
6083,6083.wav,..\AudioData\AudioDataSamples\6083.wav
6084,6084.wav,..\AudioData\AudioDataSamples\6084.wav
6085,6085.wav,..\AudioData\AudioDataSamples\6085.wav
6086,6086.wav,..\AudioData\AudioDataSamples\6086.wav
6087,6087.wav,..\AudioData\AudioDataSamples\6087.wav
6088,6088.wav,..\AudioData\AudioDataSamples\6088.wav
6089,6089.wav,..\AudioData\AudioDataSamples\6089.wav
6090,6090.wav,..\AudioData\AudioDataSamples\6090.wav
6091,6091.wav,..\AudioData\AudioDataSamples\6091.wav
6092,6092.wav,..\AudioData\AudioDataSamples\6092.wav
6093,6093.wav,..\AudioData\AudioDataSamples\6093.wav
6094,6094.wav,..\AudioData\AudioDataSamples\6094.wav
6095,6095.wav,..\AudioData\AudioDataSamples\6095.wav
6096,6096.wav,..\AudioData\AudioDataSamples\6096.wav
6097,6097.wav,..\AudioData\AudioDataSamples\6097.wav
6098,6098.wav,..\AudioData\AudioDataSamples\6098.wav
6099,6099.wav,..\AudioData\AudioDataSamples\6099.wav
6100,6100.wav,..\AudioData\AudioDataSamples\6100.wav
6101,6101.wav,..\AudioData\AudioDataSamples\6101.wav
6102,6102.wav,..\AudioData\AudioDataSamples\6102.wav
6103,6103.wav,..\AudioData\AudioDataSamples\6103.wav
6104,6104.wav,..\AudioData\AudioDataSamples\6104.wav
6105,6105.wav,..\AudioData\AudioDataSamples\6105.wav
6106,6106.wav,..\AudioData\AudioDataSamples\6106.wav
6107,6107.wav,..\AudioData\AudioDataSamples\6107.wav
6108,6108.wav,..\AudioData\AudioDataSamples\6108.wav
6109,6109.wav,..\AudioData\AudioDataSamples\6109.wav
6110,6110.wav,..\AudioData\AudioDataSamples\6110.wav
6111,6111.wav,..\AudioData\AudioDataSamples\6111.wav
6112,6112.wav,..\AudioData\AudioDataSamples\6112.wav
6113,6113.wav,..\AudioData\AudioDataSamples\6113.wav
6114,6114.wav,..\AudioData\AudioDataSamples\6114.wav
6115,6115.wav,..\AudioData\AudioDataSamples\6115.wav
6116,6116.wav,..\AudioData\AudioDataSamples\6116.wav
6117,6117.wav,..\AudioData\AudioDataSamples\6117.wav
6118,6118.wav,..\AudioData\AudioDataSamples\6118.wav
6119,6119.wav,..\AudioData\AudioDataSamples\6119.wav
6120,6120.wav,..\AudioData\AudioDataSamples\6120.wav
6121,6121.wav,..\AudioData\AudioDataSamples\6121.wav
6122,6122.wav,..\AudioData\AudioDataSamples\6122.wav
6123,6123.wav,..\AudioData\AudioDataSamples\6123.wav
6124,6124.wav,..\AudioData\AudioDataSamples\6124.wav
6125,6125.wav,..\AudioData\AudioDataSamples\6125.wav
6126,6126.wav,..\AudioData\AudioDataSamples\6126.wav
6127,6127.wav,..\AudioData\AudioDataSamples\6127.wav
6128,6128.wav,..\AudioData\AudioDataSamples\6128.wav
6129,6129.wav,..\AudioData\AudioDataSamples\6129.wav
6130,6130.wav,..\AudioData\AudioDataSamples\6130.wav
6131,6131.wav,..\AudioData\AudioDataSamples\6131.wav
6132,6132.wav,..\AudioData\AudioDataSamples\6132.wav
6133,6133.wav,..\AudioData\AudioDataSamples\6133.wav
6134,6134.wav,..\AudioData\AudioDataSamples\6134.wav
6135,6135.wav,..\AudioData\AudioDataSamples\6135.wav
6136,6136.wav,..\AudioData\AudioDataSamples\6136.wav
6137,6137.wav,..\AudioData\AudioDataSamples\6137.wav
6138,6138.wav,..\AudioData\AudioDataSamples\6138.wav
6139,6139.wav,..\AudioData\AudioDataSamples\6139.wav
6140,6140.wav,..\AudioData\AudioDataSamples\6140.wav
6141,6141.wav,..\AudioData\AudioDataSamples\6141.wav
6142,6142.wav,..\AudioData\AudioDataSamples\6142.wav
6143,6143.wav,..\AudioData\AudioDataSamples\6143.wav
6144,6144.wav,..\AudioData\AudioDataSamples\6144.wav
6145,6145.wav,..\AudioData\AudioDataSamples\6145.wav
6146,6146.wav,..\AudioData\AudioDataSamples\6146.wav
6147,6147.wav,..\AudioData\AudioDataSamples\6147.wav
6148,6148.wav,..\AudioData\AudioDataSamples\6148.wav
6149,6149.wav,..\AudioData\AudioDataSamples\6149.wav
6150,6150.wav,..\AudioData\AudioDataSamples\6150.wav
6151,6151.wav,..\AudioData\AudioDataSamples\6151.wav
6152,6152.wav,..\AudioData\AudioDataSamples\6152.wav
6153,6153.wav,..\AudioData\AudioDataSamples\6153.wav
6154,6154.wav,..\AudioData\AudioDataSamples\6154.wav
6155,6155.wav,..\AudioData\AudioDataSamples\6155.wav
6156,6156.wav,..\AudioData\AudioDataSamples\6156.wav
6157,6157.wav,..\AudioData\AudioDataSamples\6157.wav
6158,6158.wav,..\AudioData\AudioDataSamples\6158.wav
6159,6159.wav,..\AudioData\AudioDataSamples\6159.wav
6160,6160.wav,..\AudioData\AudioDataSamples\6160.wav
6161,6161.wav,..\AudioData\AudioDataSamples\6161.wav
6162,6162.wav,..\AudioData\AudioDataSamples\6162.wav
6163,6163.wav,..\AudioData\AudioDataSamples\6163.wav
6164,6164.wav,..\AudioData\AudioDataSamples\6164.wav
6165,6165.wav,..\AudioData\AudioDataSamples\6165.wav
6166,6166.wav,..\AudioData\AudioDataSamples\6166.wav
6167,6167.wav,..\AudioData\AudioDataSamples\6167.wav
6168,6168.wav,..\AudioData\AudioDataSamples\6168.wav
6169,6169.wav,..\AudioData\AudioDataSamples\6169.wav
6170,6170.wav,..\AudioData\AudioDataSamples\6170.wav
6171,6171.wav,..\AudioData\AudioDataSamples\6171.wav
6172,6172.wav,..\AudioData\AudioDataSamples\6172.wav
6173,6173.wav,..\AudioData\AudioDataSamples\6173.wav
6174,6174.wav,..\AudioData\AudioDataSamples\6174.wav
6175,6175.wav,..\AudioData\AudioDataSamples\6175.wav
6176,6176.wav,..\AudioData\AudioDataSamples\6176.wav
6177,6177.wav,..\AudioData\AudioDataSamples\6177.wav
6178,6178.wav,..\AudioData\AudioDataSamples\6178.wav
6179,6179.wav,..\AudioData\AudioDataSamples\6179.wav
6180,6180.wav,..\AudioData\AudioDataSamples\6180.wav
6181,6181.wav,..\AudioData\AudioDataSamples\6181.wav
6182,6182.wav,..\AudioData\AudioDataSamples\6182.wav
6183,6183.wav,..\AudioData\AudioDataSamples\6183.wav
6184,6184.wav,..\AudioData\AudioDataSamples\6184.wav
6185,6185.wav,..\AudioData\AudioDataSamples\6185.wav
6186,6186.wav,..\AudioData\AudioDataSamples\6186.wav
6187,6187.wav,..\AudioData\AudioDataSamples\6187.wav
6188,6188.wav,..\AudioData\AudioDataSamples\6188.wav
6189,6189.wav,..\AudioData\AudioDataSamples\6189.wav
6190,6190.wav,..\AudioData\AudioDataSamples\6190.wav
6191,6191.wav,..\AudioData\AudioDataSamples\6191.wav
6192,6192.wav,..\AudioData\AudioDataSamples\6192.wav
6193,6193.wav,..\AudioData\AudioDataSamples\6193.wav
6194,6194.wav,..\AudioData\AudioDataSamples\6194.wav
6195,6195.wav,..\AudioData\AudioDataSamples\6195.wav
6196,6196.wav,..\AudioData\AudioDataSamples\6196.wav
6197,6197.wav,..\AudioData\AudioDataSamples\6197.wav
6198,6198.wav,..\AudioData\AudioDataSamples\6198.wav
6199,6199.wav,..\AudioData\AudioDataSamples\6199.wav
6200,6200.wav,..\AudioData\AudioDataSamples\6200.wav
6201,6201.wav,..\AudioData\AudioDataSamples\6201.wav
6202,6202.wav,..\AudioData\AudioDataSamples\6202.wav
6203,6203.wav,..\AudioData\AudioDataSamples\6203.wav
6204,6204.wav,..\AudioData\AudioDataSamples\6204.wav
6205,6205.wav,..\AudioData\AudioDataSamples\6205.wav
6206,6206.wav,..\AudioData\AudioDataSamples\6206.wav
6207,6207.wav,..\AudioData\AudioDataSamples\6207.wav
6208,6208.wav,..\AudioData\AudioDataSamples\6208.wav
6209,6209.wav,..\AudioData\AudioDataSamples\6209.wav
6210,6210.wav,..\AudioData\AudioDataSamples\6210.wav
6211,6211.wav,..\AudioData\AudioDataSamples\6211.wav
6212,6212.wav,..\AudioData\AudioDataSamples\6212.wav
6213,6213.wav,..\AudioData\AudioDataSamples\6213.wav
6214,6214.wav,..\AudioData\AudioDataSamples\6214.wav
6215,6215.wav,..\AudioData\AudioDataSamples\6215.wav
6216,6216.wav,..\AudioData\AudioDataSamples\6216.wav
6217,6217.wav,..\AudioData\AudioDataSamples\6217.wav
6218,6218.wav,..\AudioData\AudioDataSamples\6218.wav
6219,6219.wav,..\AudioData\AudioDataSamples\6219.wav
6220,6220.wav,..\AudioData\AudioDataSamples\6220.wav
6221,6221.wav,..\AudioData\AudioDataSamples\6221.wav
6222,6222.wav,..\AudioData\AudioDataSamples\6222.wav
6223,6223.wav,..\AudioData\AudioDataSamples\6223.wav
6224,6224.wav,..\AudioData\AudioDataSamples\6224.wav
6225,6225.wav,..\AudioData\AudioDataSamples\6225.wav
6226,6226.wav,..\AudioData\AudioDataSamples\6226.wav
6227,6227.wav,..\AudioData\AudioDataSamples\6227.wav
6228,6228.wav,..\AudioData\AudioDataSamples\6228.wav
6229,6229.wav,..\AudioData\AudioDataSamples\6229.wav
6230,6230.wav,..\AudioData\AudioDataSamples\6230.wav
6231,6231.wav,..\AudioData\AudioDataSamples\6231.wav
6232,6232.wav,..\AudioData\AudioDataSamples\6232.wav
6233,6233.wav,..\AudioData\AudioDataSamples\6233.wav
6234,6234.wav,..\AudioData\AudioDataSamples\6234.wav
6235,6235.wav,..\AudioData\AudioDataSamples\6235.wav
6236,6236.wav,..\AudioData\AudioDataSamples\6236.wav
6237,6237.wav,..\AudioData\AudioDataSamples\6237.wav
6238,6238.wav,..\AudioData\AudioDataSamples\6238.wav
6239,6239.wav,..\AudioData\AudioDataSamples\6239.wav
6240,6240.wav,..\AudioData\AudioDataSamples\6240.wav
6241,6241.wav,..\AudioData\AudioDataSamples\6241.wav
6242,6242.wav,..\AudioData\AudioDataSamples\6242.wav
6243,6243.wav,..\AudioData\AudioDataSamples\6243.wav
6244,6244.wav,..\AudioData\AudioDataSamples\6244.wav
6245,6245.wav,..\AudioData\AudioDataSamples\6245.wav
6246,6246.wav,..\AudioData\AudioDataSamples\6246.wav
6247,6247.wav,..\AudioData\AudioDataSamples\6247.wav
6248,6248.wav,..\AudioData\AudioDataSamples\6248.wav
6249,6249.wav,..\AudioData\AudioDataSamples\6249.wav
6250,6250.wav,..\AudioData\AudioDataSamples\6250.wav
6251,6251.wav,..\AudioData\AudioDataSamples\6251.wav
6252,6252.wav,..\AudioData\AudioDataSamples\6252.wav
6253,6253.wav,..\AudioData\AudioDataSamples\6253.wav
6254,6254.wav,..\AudioData\AudioDataSamples\6254.wav
6255,6255.wav,..\AudioData\AudioDataSamples\6255.wav
6256,6256.wav,..\AudioData\AudioDataSamples\6256.wav
6257,6257.wav,..\AudioData\AudioDataSamples\6257.wav
6258,6258.wav,..\AudioData\AudioDataSamples\6258.wav
6259,6259.wav,..\AudioData\AudioDataSamples\6259.wav
6260,6260.wav,..\AudioData\AudioDataSamples\6260.wav
6261,6261.wav,..\AudioData\AudioDataSamples\6261.wav
6262,6262.wav,..\AudioData\AudioDataSamples\6262.wav
6263,6263.wav,..\AudioData\AudioDataSamples\6263.wav
6264,6264.wav,..\AudioData\AudioDataSamples\6264.wav
6265,6265.wav,..\AudioData\AudioDataSamples\6265.wav
6266,6266.wav,..\AudioData\AudioDataSamples\6266.wav
6267,6267.wav,..\AudioData\AudioDataSamples\6267.wav
6268,6268.wav,..\AudioData\AudioDataSamples\6268.wav
6269,6269.wav,..\AudioData\AudioDataSamples\6269.wav
6270,6270.wav,..\AudioData\AudioDataSamples\6270.wav
6271,6271.wav,..\AudioData\AudioDataSamples\6271.wav
6272,6272.wav,..\AudioData\AudioDataSamples\6272.wav
6273,6273.wav,..\AudioData\AudioDataSamples\6273.wav
6274,6274.wav,..\AudioData\AudioDataSamples\6274.wav
6275,6275.wav,..\AudioData\AudioDataSamples\6275.wav
6276,6276.wav,..\AudioData\AudioDataSamples\6276.wav
6277,6277.wav,..\AudioData\AudioDataSamples\6277.wav
6278,6278.wav,..\AudioData\AudioDataSamples\6278.wav
6279,6279.wav,..\AudioData\AudioDataSamples\6279.wav
6280,6280.wav,..\AudioData\AudioDataSamples\6280.wav
6281,6281.wav,..\AudioData\AudioDataSamples\6281.wav
6282,6282.wav,..\AudioData\AudioDataSamples\6282.wav
6283,6283.wav,..\AudioData\AudioDataSamples\6283.wav
6284,6284.wav,..\AudioData\AudioDataSamples\6284.wav
6285,6285.wav,..\AudioData\AudioDataSamples\6285.wav
6286,6286.wav,..\AudioData\AudioDataSamples\6286.wav
6287,6287.wav,..\AudioData\AudioDataSamples\6287.wav
6288,6288.wav,..\AudioData\AudioDataSamples\6288.wav
6289,6289.wav,..\AudioData\AudioDataSamples\6289.wav
6290,6290.wav,..\AudioData\AudioDataSamples\6290.wav
6291,6291.wav,..\AudioData\AudioDataSamples\6291.wav
6292,6292.wav,..\AudioData\AudioDataSamples\6292.wav
6293,6293.wav,..\AudioData\AudioDataSamples\6293.wav
6294,6294.wav,..\AudioData\AudioDataSamples\6294.wav
6295,6295.wav,..\AudioData\AudioDataSamples\6295.wav
6296,6296.wav,..\AudioData\AudioDataSamples\6296.wav
6297,6297.wav,..\AudioData\AudioDataSamples\6297.wav
6298,6298.wav,..\AudioData\AudioDataSamples\6298.wav
6299,6299.wav,..\AudioData\AudioDataSamples\6299.wav
6300,6300.wav,..\AudioData\AudioDataSamples\6300.wav
6301,6301.wav,..\AudioData\AudioDataSamples\6301.wav
6302,6302.wav,..\AudioData\AudioDataSamples\6302.wav
6303,6303.wav,..\AudioData\AudioDataSamples\6303.wav
6304,6304.wav,..\AudioData\AudioDataSamples\6304.wav
6305,6305.wav,..\AudioData\AudioDataSamples\6305.wav
6306,6306.wav,..\AudioData\AudioDataSamples\6306.wav
6307,6307.wav,..\AudioData\AudioDataSamples\6307.wav
6308,6308.wav,..\AudioData\AudioDataSamples\6308.wav
6309,6309.wav,..\AudioData\AudioDataSamples\6309.wav
6310,6310.wav,..\AudioData\AudioDataSamples\6310.wav
6311,6311.wav,..\AudioData\AudioDataSamples\6311.wav
6312,6312.wav,..\AudioData\AudioDataSamples\6312.wav
6313,6313.wav,..\AudioData\AudioDataSamples\6313.wav
6314,6314.wav,..\AudioData\AudioDataSamples\6314.wav
6315,6315.wav,..\AudioData\AudioDataSamples\6315.wav
6316,6316.wav,..\AudioData\AudioDataSamples\6316.wav
6317,6317.wav,..\AudioData\AudioDataSamples\6317.wav
6318,6318.wav,..\AudioData\AudioDataSamples\6318.wav
6319,6319.wav,..\AudioData\AudioDataSamples\6319.wav
6320,6320.wav,..\AudioData\AudioDataSamples\6320.wav
6321,6321.wav,..\AudioData\AudioDataSamples\6321.wav
6322,6322.wav,..\AudioData\AudioDataSamples\6322.wav
6323,6323.wav,..\AudioData\AudioDataSamples\6323.wav
6324,6324.wav,..\AudioData\AudioDataSamples\6324.wav
6325,6325.wav,..\AudioData\AudioDataSamples\6325.wav
6326,6326.wav,..\AudioData\AudioDataSamples\6326.wav
6327,6327.wav,..\AudioData\AudioDataSamples\6327.wav
6328,6328.wav,..\AudioData\AudioDataSamples\6328.wav
6329,6329.wav,..\AudioData\AudioDataSamples\6329.wav
6330,6330.wav,..\AudioData\AudioDataSamples\6330.wav
6331,6331.wav,..\AudioData\AudioDataSamples\6331.wav
6332,6332.wav,..\AudioData\AudioDataSamples\6332.wav
6333,6333.wav,..\AudioData\AudioDataSamples\6333.wav
6334,6334.wav,..\AudioData\AudioDataSamples\6334.wav
6335,6335.wav,..\AudioData\AudioDataSamples\6335.wav
6336,6336.wav,..\AudioData\AudioDataSamples\6336.wav
6337,6337.wav,..\AudioData\AudioDataSamples\6337.wav
6338,6338.wav,..\AudioData\AudioDataSamples\6338.wav
6339,6339.wav,..\AudioData\AudioDataSamples\6339.wav
6340,6340.wav,..\AudioData\AudioDataSamples\6340.wav
6341,6341.wav,..\AudioData\AudioDataSamples\6341.wav
6342,6342.wav,..\AudioData\AudioDataSamples\6342.wav
6343,6343.wav,..\AudioData\AudioDataSamples\6343.wav
6344,6344.wav,..\AudioData\AudioDataSamples\6344.wav
6345,6345.wav,..\AudioData\AudioDataSamples\6345.wav
6346,6346.wav,..\AudioData\AudioDataSamples\6346.wav
6347,6347.wav,..\AudioData\AudioDataSamples\6347.wav
6348,6348.wav,..\AudioData\AudioDataSamples\6348.wav
6349,6349.wav,..\AudioData\AudioDataSamples\6349.wav
6350,6350.wav,..\AudioData\AudioDataSamples\6350.wav
6351,6351.wav,..\AudioData\AudioDataSamples\6351.wav
6352,6352.wav,..\AudioData\AudioDataSamples\6352.wav
6353,6353.wav,..\AudioData\AudioDataSamples\6353.wav
6354,6354.wav,..\AudioData\AudioDataSamples\6354.wav
6355,6355.wav,..\AudioData\AudioDataSamples\6355.wav
6356,6356.wav,..\AudioData\AudioDataSamples\6356.wav
6357,6357.wav,..\AudioData\AudioDataSamples\6357.wav
6358,6358.wav,..\AudioData\AudioDataSamples\6358.wav
6359,6359.wav,..\AudioData\AudioDataSamples\6359.wav
6360,6360.wav,..\AudioData\AudioDataSamples\6360.wav
6361,6361.wav,..\AudioData\AudioDataSamples\6361.wav
6362,6362.wav,..\AudioData\AudioDataSamples\6362.wav
6363,6363.wav,..\AudioData\AudioDataSamples\6363.wav
6364,6364.wav,..\AudioData\AudioDataSamples\6364.wav
6365,6365.wav,..\AudioData\AudioDataSamples\6365.wav
6366,6366.wav,..\AudioData\AudioDataSamples\6366.wav
6367,6367.wav,..\AudioData\AudioDataSamples\6367.wav
6368,6368.wav,..\AudioData\AudioDataSamples\6368.wav
6369,6369.wav,..\AudioData\AudioDataSamples\6369.wav
6370,6370.wav,..\AudioData\AudioDataSamples\6370.wav
6371,6371.wav,..\AudioData\AudioDataSamples\6371.wav
6372,6372.wav,..\AudioData\AudioDataSamples\6372.wav
6373,6373.wav,..\AudioData\AudioDataSamples\6373.wav
6374,6374.wav,..\AudioData\AudioDataSamples\6374.wav
6375,6375.wav,..\AudioData\AudioDataSamples\6375.wav
6376,6376.wav,..\AudioData\AudioDataSamples\6376.wav
6377,6377.wav,..\AudioData\AudioDataSamples\6377.wav
6378,6378.wav,..\AudioData\AudioDataSamples\6378.wav
6379,6379.wav,..\AudioData\AudioDataSamples\6379.wav
6380,6380.wav,..\AudioData\AudioDataSamples\6380.wav
6381,6381.wav,..\AudioData\AudioDataSamples\6381.wav
6382,6382.wav,..\AudioData\AudioDataSamples\6382.wav
6383,6383.wav,..\AudioData\AudioDataSamples\6383.wav
6384,6384.wav,..\AudioData\AudioDataSamples\6384.wav
6385,6385.wav,..\AudioData\AudioDataSamples\6385.wav
6386,6386.wav,..\AudioData\AudioDataSamples\6386.wav
6387,6387.wav,..\AudioData\AudioDataSamples\6387.wav
6388,6388.wav,..\AudioData\AudioDataSamples\6388.wav
6389,6389.wav,..\AudioData\AudioDataSamples\6389.wav
6390,6390.wav,..\AudioData\AudioDataSamples\6390.wav
6391,6391.wav,..\AudioData\AudioDataSamples\6391.wav
6392,6392.wav,..\AudioData\AudioDataSamples\6392.wav
6393,6393.wav,..\AudioData\AudioDataSamples\6393.wav
6394,6394.wav,..\AudioData\AudioDataSamples\6394.wav
6395,6395.wav,..\AudioData\AudioDataSamples\6395.wav
6396,6396.wav,..\AudioData\AudioDataSamples\6396.wav
6397,6397.wav,..\AudioData\AudioDataSamples\6397.wav
6398,6398.wav,..\AudioData\AudioDataSamples\6398.wav
6399,6399.wav,..\AudioData\AudioDataSamples\6399.wav
6400,6400.wav,..\AudioData\AudioDataSamples\6400.wav
6401,6401.wav,..\AudioData\AudioDataSamples\6401.wav
6402,6402.wav,..\AudioData\AudioDataSamples\6402.wav
6403,6403.wav,..\AudioData\AudioDataSamples\6403.wav
6404,6404.wav,..\AudioData\AudioDataSamples\6404.wav
6405,6405.wav,..\AudioData\AudioDataSamples\6405.wav
6406,6406.wav,..\AudioData\AudioDataSamples\6406.wav
6407,6407.wav,..\AudioData\AudioDataSamples\6407.wav
6408,6408.wav,..\AudioData\AudioDataSamples\6408.wav
6409,6409.wav,..\AudioData\AudioDataSamples\6409.wav
6410,6410.wav,..\AudioData\AudioDataSamples\6410.wav
6411,6411.wav,..\AudioData\AudioDataSamples\6411.wav
6412,6412.wav,..\AudioData\AudioDataSamples\6412.wav
6413,6413.wav,..\AudioData\AudioDataSamples\6413.wav
6414,6414.wav,..\AudioData\AudioDataSamples\6414.wav
6415,6415.wav,..\AudioData\AudioDataSamples\6415.wav
6416,6416.wav,..\AudioData\AudioDataSamples\6416.wav
6417,6417.wav,..\AudioData\AudioDataSamples\6417.wav
6418,6418.wav,..\AudioData\AudioDataSamples\6418.wav
6419,6419.wav,..\AudioData\AudioDataSamples\6419.wav
6420,6420.wav,..\AudioData\AudioDataSamples\6420.wav
6421,6421.wav,..\AudioData\AudioDataSamples\6421.wav
6422,6422.wav,..\AudioData\AudioDataSamples\6422.wav
6423,6423.wav,..\AudioData\AudioDataSamples\6423.wav
6424,6424.wav,..\AudioData\AudioDataSamples\6424.wav
6425,6425.wav,..\AudioData\AudioDataSamples\6425.wav
6426,6426.wav,..\AudioData\AudioDataSamples\6426.wav
6427,6427.wav,..\AudioData\AudioDataSamples\6427.wav
6428,6428.wav,..\AudioData\AudioDataSamples\6428.wav
6429,6429.wav,..\AudioData\AudioDataSamples\6429.wav
6430,6430.wav,..\AudioData\AudioDataSamples\6430.wav
6431,6431.wav,..\AudioData\AudioDataSamples\6431.wav
6432,6432.wav,..\AudioData\AudioDataSamples\6432.wav
6433,6433.wav,..\AudioData\AudioDataSamples\6433.wav
6434,6434.wav,..\AudioData\AudioDataSamples\6434.wav
6435,6435.wav,..\AudioData\AudioDataSamples\6435.wav
6436,6436.wav,..\AudioData\AudioDataSamples\6436.wav
6437,6437.wav,..\AudioData\AudioDataSamples\6437.wav
6438,6438.wav,..\AudioData\AudioDataSamples\6438.wav
6439,6439.wav,..\AudioData\AudioDataSamples\6439.wav
6440,6440.wav,..\AudioData\AudioDataSamples\6440.wav
6441,6441.wav,..\AudioData\AudioDataSamples\6441.wav
6442,6442.wav,..\AudioData\AudioDataSamples\6442.wav
6443,6443.wav,..\AudioData\AudioDataSamples\6443.wav
6444,6444.wav,..\AudioData\AudioDataSamples\6444.wav
6445,6445.wav,..\AudioData\AudioDataSamples\6445.wav
6446,6446.wav,..\AudioData\AudioDataSamples\6446.wav
6447,6447.wav,..\AudioData\AudioDataSamples\6447.wav
